title,summary,link,tags,main_tag,sub_tag
تصاویر دیده شد#شو پرتاب ماهواره نظام ایران,تصاویر دیده شد#شو عملیات پرتاب ماهواره نظام جمهوری اسلام ایران ویدئو مشاهده کرد#کن,https://www.hamshahrionline.ir/news/504349/تصاویر-دیده-نشده-از-پرتاب-نخستین-ماهواره-نظامی-ایران,['ایران > سیاست داخلی'],ایران,سیاست داخلی
عکس عبور ماهواره سپاه فراز سرزمین اشغال,ماهواره نظام ایران فضا پرتاب لااقل سرزمین اشغال عبور,https://www.hamshahrionline.ir/news/504372/عکس-عبور-ماهواره-سپاه-از-فراز-سرزمین-های-اشغالی,['ایران > سیاست\u200cخارجی'],ایران,سیاست\u200cخارجی
پیشنهاد رایگان سخنگو وزارت خارجه ایران مقامات آمریکایی,سخنگو وزارت خارجه روز جهانی کتاب مقامات آمریکایی توصیه کتاب خواند#خوان رهبر آمریکا کتاب غیرداستانی امور جهانی خواند#خوان تهدید توخالی ملت ایران دست کشید#کش,https://www.hamshahrionline.ir/news/504362/پیشنهاد-رایگان-سخنگوی-وزارت-خارجه-ایران-به-مقامات-آمریکایی,['ایران > سیاست\u200cخارجی'],ایران,سیاست\u200cخارجی
ماموریت ماهواره نظام ایران چیست جرئیات برنامه فضایی سپاه ماهواره نور فضاست,فرمانده فضایی نیرو هوافضا سپاه ماموریت ماهواره نور شناسایی ماهواره دیروز پرتاب پازل پازل قرار عملیات شناسایی پشتیبان راهبردی عملیات شناسایی ارتباط ناوبر انجام ضرورت دست یافت#یاب فضاست,https://www.hamshahrionline.ir/news/504368/ماموریت-اولین-ماهواره-نظامی-ایران-چیست-جرئیات-برنامه-فضایی,['ایران > سیاست داخلی'],ایران,سیاست داخلی
صحبت نوشنده ادرار شتر دستگیر واکنش اقدامات پلیس,شیاد مردم نوشیدن ادرار شتر مقابله ویروس کرونا دعوت دستگیر مردم عذرخواهی,https://www.hamshahrionline.ir/news/504370/اولین-صحبت-های-نوشنده-ادرار-شتر-پس-از-دستگیری-واکنش-و-اقدامات,['زندگی > سلامت'],زندگی,سلامت
عکس ماشین تردد رئیس دفتر مقام معظم رهبر,تصویر حجت الاسلام والمسلمین محمدی گلپایگان حاشیه نمایشگاه بنیاد برکت وابسته ستاد اجرایی فرمان امام ره مشاهده کرد#کن,https://www.hamshahrionline.ir/news/504356/عکس-ماشین-تردد-رئیس-دفتر-مقام-معظم-رهبری,['زندگی > مهارت\u200cها'],زندگی,مهارت\u200cها
ستاد ملی مقابله کرونا اماکن زیارت فشار حوزه علمیه,مدیر حوزه علمیه کشور نهاد حوزه نهایت همکار ستاد ملی مبارزه کرونا اماکن زیارت شد#شو تابع پروتکل وزارت بهداشت کارشناس اصل مبنا فقه دین دانست#دان,https://www.hamshahrionline.ir/news/504386/ستاد-ملی-مقابله-با-کرونا-برای-باز-کردن-اماکن-زیارتی-تحت-فشار,['ایران > سیاست داخلی'],ایران,سیاست داخلی
سردار قاسم سلیمان موقع انتخاب اسم دختر دلنوشته زینب سلیمان یاد پدر,زینب سلیمان فرزند شهید بزرگوار سپهبد حاج قاسم سلیمان دلنوشته‌ای خطاب شهید والامقام نوشت#نویس عظمت حضور مردم دید#بین شکوه عزت تان میدان آمد#آ دل آرام,https://www.hamshahrionline.ir/news/504382/سردار-قاسم-سلیمانی-موقع-انتخاب-اسم-دخترش-چه-گفت-دلنوشته-زینب,['ایران > سیاست داخلی'],ایران,سیاست داخلی
ترامپ دنبال ایجاد بحران مصنوع خلیج فارس,کارشناس مسائل غرب آسیا اظهار دونالد ترامپ ایجاد بحران مصنوع سطح جامعه الملل دنبال توجه افکار عموم بحران داخل کشور شیوع ویروس کرونا منحرف,https://www.hamshahrionline.ir/news/504379/ترامپ-به-دنبال-ایجاد-بحران-مصنوعی-در-خلیج-فارس-است,['ایران > سیاست\u200cخارجی'],ایران,سیاست\u200cخارجی
حکم مراجع تقیلد روزه ایام شیوع ویروس کرونا حکم رهبر انقلاب چیست,موضوعات روز آستانه فرا ماه مبارک رمضان مطرح حکم شرعی روزه گرفتن روز شیوع کرونا مراجع تقیلد دیدگاه اعلام,https://www.hamshahrionline.ir/news/504378/حکم-مراجع-تقیلد-برای-روزه-در-ایام-شیوع-ویروس-کرونا-حکم-رهبر,['ایران > سیاست داخلی'],ایران,سیاست داخلی
روایت روزنامه لبنان پرتاب ماهواره نور ماهواره آمریکایی اروپایی توانست#توان رصد,روزنامه لبنان اعلام عملیات قرار ماهواره نور موشک فضا حمل محرمانه سریع ساعت پرتاب انجام دلیل دستگاه مربوطه المللی توانست#توان پرتاب رصد,https://www.hamshahrionline.ir/news/504377/روایت-متفاوت-روزنامه-لبنانی-درباره-روند-پرتاب-ماهواره-نور-چرا,['ایران > سیاست\u200cخارجی'],ایران,سیاست\u200cخارجی
ادعا هماهنگ ترامپ وزارت دفاع آمریکا شلیک قایق ایران,وزیر دفاع آمریکا ادامه اظهارات تهدیدآمیز رئیس جمهور کشور ایران هشدار فرمانده کشتی جنگی آمریکایی آب جنوبی ایران دستور دفاع داد#ده,https://www.hamshahrionline.ir/news/504374/ادعای-هماهنگی-ترامپ-با-وزارت-دفاع-آمریکا-برای-شلیک-به-قایق-های,['ایران > سیاست\u200cخارجی'],ایران,سیاست\u200cخارجی
فیلم افشاگر سردار حاجی آمریکا پاسخ حمله موشک سپاه الاسد داد#ده,سردار حاجی فرمانده نیرو هوافضا سپاه آمریکایی حمله موشک الاسد پاسخ داد#ده نقطه زد#زن,https://www.hamshahrionline.ir/news/504366/فیلم-افشاگری-جدید-سردار-حاجی-زاده-اگر-آمریکا-پاسخ-حمله-موشکی,['ایران > سیاست داخلی'],ایران,سیاست داخلی
عبور ماهواره سپاه فراز سرزمین اشغال,ماهواره نظام ایران فضا پرتاب لااقل سرزمین اشغال عبور,https://www.hamshahrionline.ir/news/504372/عبور-ماهواره-سپاه-از-فراز-سرزمین-های-اشغالی,['ایران > سیاست\u200cخارجی'],ایران,سیاست\u200cخارجی
افشاگر نماینده مجلس کناره استراماچونی,سید احسان قاضی هاشم عضو کمیسیون فرهنگ مجلس شورا اسلام لایو اینستاگرام خبرگزاری فارس پرده قرارداد مربیان خارج فوتبال ایران,https://www.hamshahrionline.ir/news/504371/افشاگری-نماینده-مجلس-از-علت-کناره-گیری-استراماچونی,['ورزش > فوتبال'],ورزش,فوتبال
مقابله کرونا انگلیسی بزاق دهان پست,دولت انگلیس فشار افکار عموم مدیریت شیوع کرونا برنامه شهروند موظف ارسال نمونه ترشحات حلق,https://www.hamshahrionline.ir/news/504318/مقابله-با-کرونا-انگلیسی-ها-بزاق-دهان-خود-را-پست-می-کنند,['جهان > اروپا'],جهان,اروپا
تجربه کمونیست مقابله کرونا ایالت کرالا هند,ایالات ک رالا توسط حزب کمونیست هند اداره لطف خدمات درمانی پزشک قدرتمند اطلاع رساند#رسان شفاف طرز موفقیت آمیزی کووید برآمده,https://www.hamshahrionline.ir/news/504277/تجربه-کمونیستی-در-مقابله-با-کرونا-ایالت-کرالا-در-هند,['جهان > آسیا و اقیانوسیه'],جهان,آسیا و اقیانوسیه
کرونا منجر سکته مغز جوان,گزارش آمریکا نشان موارد سکته مغز ناگهانی بیمار جوان هفته گذشته هفت کرونای خفیف,https://www.hamshahrionline.ir/news/504345/کرونا-می-تواند-منجر-به-سکته-مغزی-در-جوانان-شود,['دانش > پزشکی'],دانش,پزشکی
احوالپرسی مردی کلکسیونش میلیارد تومان می‌ارزد,افشین اسد مجموعه ماکت‌های اتومبیل قیمت بالغ میلیارد تومان,https://www.hamshahrionline.ir/news/504305/احوالپرسی-با-مردی-که-کلکسیونش-۸-میلیارد-تومان-می-ارزد,['زندگی > سلامت'],زندگی,سلامت
طرز شله زرد ساده خانگی خوشمزه پرطرفدار دسر ایران ماه رمضان,پخت#پز شله زرد دیرباز فرا ماه مبارک رمضان رونق دوچندان می‌گرفته مناسبت مطلب شیوه پخت#پز دسر خوشمزه آموزش داد#ده آسان آماده,https://www.hamshahrionline.ir/news/504361/طرز-تهیه-شله-زرد-ساده-خانگی-خوشمزه-ترین-و-پرطرفدارترین-دسر,['زندگی > تغذیه'],زندگی,تغذیه
گروه پرخطر انتشار کرونا افزایش کرونا وضعیت حتم,فرمانده ستاد مقابله کرونا کلانشهر تهران ماه رمضان فرصت مناسب زندگی مردم کنترل کرونا,https://www.hamshahrionline.ir/news/504364/گروه-های-پرخطر-انتشار-کرونا-چه-کسانی-هستند-افزایش-بار-کرونا,['زندگی > سلامت'],زندگی,سلامت
مسافر احتمال ناقل ویروس راه گیلان,استان شمال کشور اعلام رفع موانع تردد استان شاهد ورود مسافر نگران اهالی استان انتقال گسترده ویروس کرونا توسط مسافر,https://www.hamshahrionline.ir/news/504360/مسافران-احتمالی-ناقل-ویروس-راهی-گیلان-شدند,['زندگی > سلامت'],زندگی,سلامت
