,title,id,text
1041,آنتونیو کارلوس ژوبیم,5907,جعبه اطلاعات هنرمند موسیقی نام آنتونیو کارلوس ژوبیم تصویر توضیح تصویر اندازه تصویر دورنما زمینه نام اصل آنتونیو کارلوس برازیلرو د آلمیدا ژوبیم نام مستعار تو ژوبیم تولد تولد ریو دوژانیرو برزیل مرگ مرگ سن نیویورک سیتی ایالات متحده ملیت پیانو گیتار صوت سبک بوسا نوا موسیقی عامه پسند برزیل فعالیت خواننده ترانه نویس آهنگساز
1042,وینتون مارسالیس,5909,پرونده بندانگشت چپ مارسلس دریافت مدال ملی هنر آمریکا رئیس جمهور جرج بوش وینتون مارسالیس انگلیسی متولد نیو ارلئان لوئیزیانا نوازنده مشهور شیپور کلیددار ترومپت جاز برنده جایزه پولیتزر دانش آموختگان مدرسه جولیارد پیوند ویکی انبار رده وبگاه رسم مستند موسیقی خرد فرض مارسالیس وینتون رده آهنگساز جاز اهل ایالات متحده آمریکا رده آهنگساز سده میلاد رده آهنگساز سده میلاد
1043,دیزی گیلیسپی,5910,گیلیسپی برگزاری کنسرت نرماندی فرانسه جان بیرکس گیلیسپی چراو کارولینا جنوبی آمریکا انگلوود نیوجرسی آمریکا ترومپت پیانو آواز جاز بیباپ آهنگساز نوازنده موسیقیدان بهایی لورن ویلیس
1044,دیو بروبک,5913,جعبه اطلاعات هنرمند موسیقی نام دیور بروبک تصویر توضیح تصویر دیو بروبک سال اندازه تصویر دورنما زمینه نام اصل دیوید وارن دیو بروبک نام مستعار تولد کانکورد کالیفرنیا مرگ نورواک کنتیکت ملیت آمریکایی پیانو صوت سبک موسیقی جاز فعالیت نوازنده آهنگساز تحصیلات دانشگاه شاگرد استاد معروف
1045,جیم اسمیت,5916,پرونده بندانگشت راست جیم اسمیت انگلیسی نوازنده ارگ ارگ نوابغ بداهه موسیقی بداهه نوازی جاز شهر نوریس تاون ایالت پنسیلوانیا پنسیلوانیا آمریکا پدر مادر هنرمند پدر نوازنده پیانو جاز آموزگار موسیقی جیم پدر پیانو آموخت#آموز رفته رفته استعداد موسیقی جاز نشان رادیو ایالت نوازندگی مشغول شب پدر باشگاه باشگاه شبانه می‌نواخت منابع پانویس گفتگو هارمونیک
1046,دوک الینگتن,5917,دوک الینگتون
1047,گیتار,5928,گیتار گیتار کلاسیک گیتار کلاسیک رشته نایلون ساز زه گیتار استاندارد کوک ساز زه ساز زه آرشه‌ای آرشه‌ای ساز زخمه زخمه
1048,رپ,5931,پرونده چپ م مفیس جاگ ب ند پیشکسوتان بلوز خوانندگی ریتمیک رپ انگلیسی گونه موسیقی کلام ادا گفتار ریتم
1049,فهرست شهر شهرک ارمنستان,5932,جمهوری ارمنستان شهر شهرک پایه جمعیت تعریف شهر ایروان گیومری وانادزور بالا تن جمعیت دوران شوروی شهر اصل تابع جمهوریت شد#شو مابقی شهرک کمتر تن جمعیت فهرست رتبه شهر ارمنی
1050,آرارات,5933,آرارات معانی کاشت#کار کوه آرارات کوه شرق ترکیه مرز ارمنستان ایران استان آرارات استان کشور ارمنستان ورزشگاه آرارات مجموعه ورزش ارامنه تهران ورزشگاه آرارات اصفهان مجموعه ورزش ارامنه شهر اصفهان باشگاه آرارات تهران باشگاه ورزش شهر تهران باشگاه بسکتبال آرارات تهران باشگاه بسکتبال شهر تهران باشگاه فوتبال آرارات ایروان باشگاه فوتبال آرارات ایروان باشگاه فوتبال شهر ایروان کشور ارمنستان
1051,سیامک,5937,سیامک معنی سیاه مو نیازمند منبع دارنده مو سیاه نیازمند منبع شخصیت اساطیر ایران سیامک اوستا نسک گمگشته چهرداد سیامک سخن رفت#رو خلاصه نسک دین دینکرت سیامک منابع پهلوی متن پارس میانه پهلوی خلاف شاهنامه سیامک فرزند کیومرث فرزند مشی مشیانه گاه نسل مشی مشیانه اصولا منابع پهلوی کیومرث انسان
1052,سیدنی بشی,5940,سیدنی بشی انگلیسی رچ مه مه نوازنده کلارینت سکسوفون سوپرانو پیشگامان جاز سبک دیکسی لند سال ساکن پاریس کلارینت آغاز کار مدتن ساکسیفون سوپرانو معمولا عنوان سوپرانو نواز شناخت#شناس نیواورلان زندگی نیویورک شیکاگو اروپا سفر بالاخره پاریس سکنا بشت سرطان ریه درگذشت منابع پانویس یادکرد ویکی پیوند
1053,احمد جمال,5943,پرونده احمد جمال نوازنده آمریکایی پیانو ی جاز نام اصل فردریک راسل جونز سال گرویدن اسلام نام عوض شهر پیتسبورگ ایالت پنسیلوانیا دنیا یازده سالگی صورت حرفه‌ای پیانو زد#زن احمد جمال پیانیست محبوب مایلز دیویس مستند موسیقی خرد فرض جمال احمد رده آهنگساز جاز اهل ایالات متحده آمریکا رده زنده رده اهالی پنسیلوانیا رده زادگان میلاد رده مسلمان سیاه پوست آمریکایی
1054,الا فیتزجرالد,5945,جعبه اطلاعات هنرمند موسیقی نام الا فیتزجرالد تصویر توضیح تصویر الا فیتزجرالد اندازه تصویر دورنما زمینه خواننده تک نام اصل نام مستعار تولد آوریل میلاد سخ ایالت ویرجینیا آمریکا مرگ ژوئن میلاد سال سخ کالیفرنیا آمریکا ملیت آمریکایی آمریکایی صوت سبک جاز فعالیت خواننده ناشر نقش مرتبط وب
1055,آرت بلیکی,5948,آرت بلیکی پیتسبرگ پنسیلوانیا جاز بیباپ پرونده بندانگشت چپ آرت بلیکی آرت بلیکی انگلیسی درگذشته نوازنده آمریکایی درامز رهبر گروه مسنجرز سایت
1056,کینگ آلیور,5957,پرونده چپ انگشتدان کینگ آلیور جو کینگ آلیور انگلیسی رچ مه آوریل نوازنده کورنت رهبر ارکستر پیشگامان جاز آلیور نواختن سال نیواورلئان ارکستر شیکاگو نواختن پرداخت لویی آرمسترانگ همکار کاشف لوئیس کورنت لوئیس کینگ آلیور
1057,نظام جمهوری اسلام ایران,5966,محافظت بهبود منبع نظام حاکم ایران انقلاب اسلام کشور ایران ایران سیاست حکومت ایران نظام جمهوری اسلام ایران عنوان حکومت ایران مطابق قانون اساس کشور پایه جمهوریت اسلام بنا نهاده یادکرد کتاب نام خانوادگی ارسطا نام محمدجواد پیوند نویسنده عنوان نگاه مبانی تحلیل نظام جمهوری اسلام ایران تاملاتی فقه سیاسی مبانی فقه قانون اساس جمهوری اسلام ایران ترجمه جلد سال ناشر بوستان کتاب مکان شابک صفحه پیوند تاریخ بازبینی تاریخ
